,"AVFLEX CORPORATION",,"N","14075 S.W. 143RD COURT","UNIT# 6",,"MIAMI","FL","33186","United States","3055929522",,"118F9W",,"EIN",,"N","N",,"3","20180215",,,,,,,"N","N","N","N","N",,
,"NAPCO INTERNATIONAL",,"N","11055 EXCELSIOR BLVD.",,,"HOPKINS","MN","553433429","United States",,,"35961X",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"VISTA MACHINING COMPANY, INC.",,"N","100 NU ENERGY ROAD","BUILDING A SUITE# 1",,"ALEDO","TX","76008","United States","8177102987",,"56831W",,"EIN",,"N","N",,"3","20150325",,"PO","IK",,,,"N","N","N","N","N",,
,"SANDY VALLEY FASTENERS, LLC",,"N","528 BROADWAY AVENUE",,,"PAINTSVILLE","KY","412401390","United States",,,"A0R642",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"LP AERO PLASTICS, INC.",,"N","1086 BOQUET ROAD",,,"JEANNETTE","PA","15644","United States","7247444448",,"187516",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WORLD MICRO, INC.",,"N","205 HEMBREE PARK DRIVE","SUITE# 105",,"ROSWELL","GA","30076","United States","7706981900",,"94W940",,"EIN",,"N","N",,"3","20090910",,,,,,,"N","N","N","N","N",,
,"MEM CORPORATION","PRAVEEN RAMASWAMY","N","4470 REGENCY PLACE","UNIT#'S 114-115",,"WHITE PLAINS","MD","20695","United States","3018613300","3016361159","A07W81",,"EIN",,"N","N",,"3","20180403",,"PO","IK",,,,"N","N","N","N","N",,
,"OMNI FASTERNERS, INC.",,"N","909 TOWPATH ROAD",,,"BROADVIEW HEIGHTS","OH","44147","United States","4408381800",,"495770",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"DELTA INTERNATIONAL TECH.","C/O: AIR SEA FORWARDERS","N","182-20 150TH ROAD","C/O: COMPLETE TRANSPORT SYSTEMS",,"JAMAICA","NY","114134015","United States","4256888129",,"19YE22",,"EIN",,"N","N",,"0","20140409",,,,,,,"N","N","N","N","N",,
,"TAGRP ENTERPRISE, INC.",,"N","2321 NW 139 AVENUE",,,"SUNRISE","FL","33323","United States","9546291600",,"X5W944",,"EIN",,"N","Y",,"3","20180725",,,,,,,"N","N","N","N","N",,
,"RETURNS-LEATHERBRANDS.COM",,"N","#4 PATTERSON ROAD",,,"NEWTOWN SQUARE","PA","190731917","United States",,,,,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TRANSPORTATION OFFICER","EAST END REC DOOR 16 A","N","W9098S-19-P-0106","BLDG 299, BECK & GILESPIE",,"ROCK ISLAND","IL","61299","United States","6093934293",,,,"EIN",,"N","N",,"3","20190412",,,,,,,"N","N","N","N","N",,
,"HAMILTO SUNDSTRAND",,"N","ONE HAMILTON ROAD","BLDG 2 DOCK N GSE",,"WINDSOR LOCKS","CT","060961000","United States",,,"E05488",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"DIVERSIFIED .",,"N","13008 BEVERLY PARK ROAD",,,"MUKILTEO","WA","98275","United States","4253551253","4252903417","9A3E19",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WINDWARD INTERNATIONAL. INC.",,"N","34711 CAMINO CAPISTRANO",,,"CAPISTRANO BEACH","CA","92624","United States","3105471660",,"9620R6",,"EIN",,"N","Y",,"3","20150109",,,,,,,"N","N","N","N","N",,
,"CRESAM, LLC",,"N","2112 TALMAGE AVENUE SE",,,"MINNEAPOLIS","MN","55414","United States","7146932901",,"936095",,"EIN",,"N","Y",,"3","20100730",,,,,,,"N","N","N","N","N",,
,"FRC SUPPORT EQUIPMENT...",,"N","6TH AVENUE","BUILDING# 4031",,"CHERRY POINT","NC","28533","United States","4103262000",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"PACIFIC IC SOURCE",,"N","12437 13TH STREET",,,"YUCAIPA","CA","923991840","United States","9096093232","9097907236","A261X6",,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AIRCRAFT PARTS, CORP.",,"N","140 FINN COURT",,,"FARMINGDALE","NY","117351192","United States",,,"144410",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MILLTECH MFG, INC.",,"N","537 EASY STREET",,,"GARLAND","TX","750426810","United States",,,"50YA40",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NIPPON EXPRESS",,"N","20210 S. NORMANDIE AVENUE",,,"TORRANCE","CA","905021212","United States","3107710760",,"993158",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"FIBERSTARS, INC.","GREG FRANKIEWICS","N","32000 AURORA ROAD",,,"SOLON","OH","441392814","United States","4407151268",,"1T3T17",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"EXCEL COMPONENTS & SUPPLY INC.",,"N","194 MORRIS AVENUE","UNIT# 13",,"HOLTSVILLE","NY","11742","United States","6314751100",,"159120",,"EIN",,"N","N",,"3","20110517",,,,,,,"N","N","N","N","N",,
,"ROCKWELL COLLINS INC.","SIMULATION & TRAINING SOLUTIONS","N","31 LEWIS ROAD",,,"BINGHAMTON","NY","139051022","United States","9727051984",,"797EW1",,"EIN",,"N","N",,"3","20100907",,,,,,,"N","N","N","N","N",,
,"SKYWAY AEROSPACE TECHNOLOGY",,"N","1770 SKYPLACE BOULEVARD","SUITE# 107",,"SAN ANTONIO","TX","78216","United States","2108053178",,"765267",,"EIN",,"N","N",,"3","20130520",,,,,,,"N","N","N","N","N",,
,"LION AEROSAPCE INTERNATIONAL",,"N","4300 BAYOU BOULEVARD","SUITE# 25C",,"PENSACOLA","FL","32503","United States","8505427676",,"2R6R03",,"EIN",,"N","N",,"3","20170110",,,,,,,"N","N","N","N","N",,
,"FEDERAL ELECTRONICS",,"N","75 STAMP FARM ROAD",,,"CRANSTON","RI","02921","United States","4019446200",,"051992",,"EIN",,"N","N",,"3","20190306",,,,,,,"N","N","N","N","N",,
,"GLESCO EQUIPMENT C/O:CARSON CUSTOMS","RECEIVING DEPARTMENT","N","82 HYMUS BLVD.",,,"POINTE CLAIRE QUEBEC","QC","H9R1E4","Canada","5144268400",,"F815R4",,"OTHER",,"N","N",,"3","20080110",,"IK","PO",,,,"N","N","N","N","N",,
,"CORDOVA CORPORATION",,"N","7705 LAKE HIGHLANDS DRIVE",,,"FORT WORTH","TX","761792809","United States",,,,,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NORTH SHORE COMPONENTS, INC.",,"N","9 SAWGRASS DRIVE",,,"BELLPORT","NY","11713","United States",,,"9T279T",,"EIN",,"N","N",,"3","20080715",,,,,,,"N","N","N","N","N",,
,"PHILLIP ULERICH",,"N","7807 FOXCOVE CT",,,"GLEN BURNIE","MD","21061","United States","4107656411",,,,"EIN",,"N","Y",,"3","20180917",,,,,,,"N","N","N","N","N",,
,"W62G2T/XU DEF DIST DEPOT SAN JOQUIN",,"N","25600 S. CHRISMAN ROAD","REC. WHSE #10","PH 209 839 4307","TRACY","CA","95376","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AEROPANEL",,"N","661 MYRTLE AVENUE",,,"BOONTON","NJ","07005","United States","9733359636","9733356304","066168",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"EMPIRE FASTENERS, INC.",,"N","12-10 30TH AVENUE",,,"LONG IS CITY","NY","11102","United States","7187283900",,"144585",,"EIN",,"N","N",,"3","20080612",,,,,,,"N","N","N","N","N",,
,"NAVAL AIR STATION LEMOORE","RECEIVING OFFICER COMM","N","BUILDING 140 CODE 4500",,,"LEMOORE","CA","932465008","United States",,,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"WINZER CORPORATION",,"N","4060 EAST PLANO PARKWAY",,,"PLANO","TX","75074","United States","2143412122",,"761679",,"EIN",,"N","N",,"3","20180124",,,,,,,"N","N","N","N","N",,
,"MAY TECHNOLOGY & MFG INC.",,"N","2922 WHEELING AVENUE",,,"KANSAS CITY","MO","641291165","United States",,,"X66307",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"LOGISTICS TECHNOLOGY CORPORATION",,"N","138 EASR SAVARONA WAY",,,"CARSON","CA","90746","United States",,,"230E57",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"QUALITY SCREW & NUT OF TUCSON",,"N","841 E. 47TH STREET",,,"TUCSON","AZ","857135009","United States",,,"73W835",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NTK AVIATION AMERICA, INC.",,"N","20600 GRAMERCY PLACE","SUITE# 201",,"TORRANCE","CA","905011877","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WESTBURY ELECTRONIC SERVICE, INC.",,"N","355 SCALLY PLACE",,,"WESTBURY","NY","11590","United States","5169975110","5169975176",,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"BARFIELD, INC.",,"N","4101 NW 29TH STREET",,,"MIAMI","FL","331425617","United States",,,"342484",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TRANSTECTOR SYSTEMS INC","BRADLEY MOHR","N","10701 AIRPORT DRIVE",,,"HAYDEN","ID","838359783","United States",,,"844370",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"RICHARD MANNO","THERESA","N","42 LAMAR STREET",,,"WEST BABYLON","NY","117041302","United States",,,"163294",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NORTH BAY AVIATION",,"N","424 EXECUTIVE COURT NORTH","SUITE E",,"FAIRFIELD","CA","945344019","United States","7078634970",,"X934X9",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"HARDWARE SPECIALTY CO..",,"N","1701 OAKBROOK DRIVE",,,"NORCROSS","GA","30093","United States","7183619393",,"382379",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"JL AEROSPACE, LLC.",,"N","265 HEMLOCK AVENUE",,,"CARLSBAD","CA","92008","United States","6194537552",,"A9A949",,"EIN",,"N","Y",,"3","20100917",,,,,,,"N","N","N","N","N",,
,"HERROOM",,"N","8941 EMPRESS ROAD",,,"DALLAS","TX","75247","United States",,,,,"EIN",,"N","N",,"3","20151117",,,,,,,"N","N","N","N","N",,
,"FASTENAL",,"N","500 N. 56TH STREET","SUITE 3 & 4",,"CHANDLER","AZ","85226","United States","4807855100",,"0AW171",,"EIN",,"N","N",,"3","20190201",,,,,,,"N","N","N","N","N",,
,"INTEGRITY FASTENERS, INC.",,"N","1442 W. COLLINS AVENUE","SUITE C",,"ORANGE","CA","928675443","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SONICARE SOLUTIONS, INC.",,"N","1060 HOLLAND DRIVE","SUITE# 3G",,"BOCA RATON","FL","334872758","United States",,,"7AF407",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GCG CORP.","RAMONE","N","608 ROBERTA AVENUE",,,"GLENDALE","CA","912012335","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GLOBAL COMP SHIPPING/RCVG","DON","N","22061 U.S. HIGHWAY 19 NORTH",,,"CLEARWATER","FL","33765","United States","7277123000",,"7WX832",,"EIN",,"N","N",,"3","20080813",,,,,,,"N","N","N","N","N",,
,"NASA-LANGLEY","CATHY CLARK","N","7 LANGLEY BOULEVARD","BLDG 1225, ROOM 106","MS222","HAMPTON","VA","23681","United States","7578641583",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"KOKUSAI SOKO AMERICA, INC","FOR FUJI INDUSTRIES CORPORATION","N","11105 LA CIENGA BLVD.",,,"LOS ANGELES","CA","90045","United States","3106726176",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"FORM FIT AND FUNCTION",,"N","25 MCLEAN BOULEVARD",,,"PATERSON","NJ","07514","United States","9734422290","9739898576",,,"EIN",,"N","N",,"3","20120815",,"IK","PO",,,,"N","N","N","N","N",,
,"MARCAL ROPE & RIGGING, INC.",,"N","1862 EAST BROADWAY",,,"ALTON","IL","620026664","United States",,,"623336",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NORCATEC, LLC",,"N","11055 EXCELSIOR BOULEVARD",,,"HOPKINS","MN","553433429","United States","5162227070","5162228811","35961X",,"EIN",,"N","N",,"0","20140710",,,,,,,"N","N","N","N","N",,
,"AVIONICS INTERNATIONAL SUPPLY",,"N","1750 WESTCOURT COURT",,,"DENTON","TX","762074524","United States",,,"39W394",,"EIN",,"N","N",,"3","20110711",,,,,,,"N","N","N","N","N",,
,"ROBBINS AFB/WR-ALC/MAI","JANICE HENDRIX","N","750 PAGE ROAD","BUILDING# 10241",,"WARNER ROBINS","GA","31098","United States","4789268886",,,,"EIN",,"N","N",,"3","20080605",,,,,,,"N","N","N","N","N",,
,"HELI-TEX PROPERTIES, INC.",,"N","7 COACHLINE ROAD","C.R. #317A",,"CLEBURNE","TX","76031","United States","8176456414",,"7E0709",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"RTA INTERNAITONAL, INC.","RON LEWIS","N","360 PROSPECT STREET",,,"NAUGATUCK","CT","067703117","United States",,,"048E70",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TRIUMPH CONTROLS, INC.",,"N","1960 NORTH MICHIGAN ROAD",,,"SHELBYVILLE","IN","461769384","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CL MACHINE, LLC",,"N","430 SOUTH HIGH STREET","SUITE# C",,"JOPLIN","MO","648012168","United States","4718250625",,"X5183A",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ATLANTA HARDWARE SPECIALTY, CO",,"N","1701 OAKBROOK DRIVE",,,"NORCROSS","GA","300931814","United States",,,"382379",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ETA PALESTINE",,"N","5500 W. OAK STREET",,,"PALESTINE","TX","75801","United States","9037293131",,"757517",,"EIN",,"N","N",,"3","20190508",,,,,,,"N","N","N","N","N",,
,"MERCURY SALES",,"N","12 HUGHES","SUITE D-103",,"IRVINE","CA","926185327","United States","9494508070",,,,"EIN",,"N","N",,"3","20100204",,,,,,,"N","N","N","N","N",,
,"GAVIAL ESC",,"N","198 STAUFFER BOULEVARD",,,"SAN JOSE","CA","951251047","United States","8056140060",,"847363",,"EIN",,"N","N",,"0","20130826",,,,,,,"N","N","N","N","N",,
,"NORTHROP GRUMMAN MARITIME",,"N","3100 DISTRICT AVENUE",,,"CHARLOTTESVILLE","VA","22901","United States","4107655853",,,,"EIN",,"N","N",,"3","20151214",,,,,,,"N","N","N","N","N",,
,"ARROW ELECTRONICS INC.",,"N","20403 68TH AVE. SOUTH","BLDG 18-22,DR. 11AS","M/S 88-24","KENT","WA","980322316","United States",,,"854379",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"REEDER FLYING SERVICES,INC.",,"N","644 AIRPORT LOOP",,,"TWIN FALLS","ID","833010367","United States",,,"846308",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WMC GRINDING, INC.",,"N","13721 MILROY PLACE",,,"SANTA FE SPRINGS","CA","906705171","United States",,,"831168",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TNR ENTERPRISES",,"N","10409 BOSWELL LANE",,,"POTOMAC","MD","208546301","United States",,,,,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MAGNUM ELECTRONICS, INC.","ERIC LEEST","N","20 OSER AVENUE",,,"HAUPPAUGE","NY","117883815","United States",,,"825W83",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CHANNEL COMP LLC",,"N","1911 5TH AVENUE SOUTH",,,"SAINT PETERSBURG","FL","33712","United States","7273453144",,"1T29T0",,"EIN",,"N","N",,"3","20110308",,,,,,,"N","N","N","N","N",,
,"TEAM JAS",,"N","8493 BAYMEADOWS WAY",,,"JACKSONVILLE","FL","322561222","United States","9042922328",,"20484W",,"EIN",,"N","N",,"0","20140709",,,,,,,"N","N","N","N","N",,
,"THE UPS STORE (#3857)","FOR SKY INTERNATIONAL AEROSPACE","N","3870 PEACHTREE INDUSTRIAL BOULEVARD","SUITE# 340",,"DULUTH","GA","30096","United States","6315430696",,"0F6053",,"EIN",,"N","N",,"3","20150417",,,,,,,"N","N","N","N","N",,
,"BLUE AEROSPACE",,"N","6501-B NOB HILL ROAD",,,"TAMARAC","FL","333216422","United States","9547184404",,"Y83328",,"EIN",,"N","N",,"0","20140107",,,,,,,"N","N","N","N","N",,
,"EBY COMPANY",,"N","4300 NORTH H STREET",,,"PHILADELPHIA","PA","191244346","United States",,,"170865",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AIRPRO AVIATION ACCESSORIES & AVION",,"N","20871 JOHNSON STREET","SUITE 11",,"PEMBROKE PINES","FL","330291918","United States",,,"F5R036",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"YORK INDUSTRIES, INC.",,"N","706 WILLOW SPRINGS LANE",,,"YORK","PA","174028044","United States",,,"167570",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AMPTEK ELECTRONICS, INC.",,"N","4601 LANGLAND ROAD","SUITE# 105",,"DALLAS","TX","75244","United States","9726613500",,"56000W",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CARLTON-BATES COMPANY",,"N","4313 S.W. 21ST STREET",,,"OKLAHOMA CITY","OK","73108","United States","8004829313",,"573786",,"EIN",,"N","N",,"3","20090109",,,,,,,"N","N","N","N","N",,
,"CABLECRAFT MOTION CONTROLS, LLC",,"N","4401 SOUTH ORCHARD STREET",,,"TACOMA","WA","98466","United States","2607482458",,"942382",,"EIN",,"N","N",,"3","20120503",,,,,,,"N","N","N","N","N",,
,"AEROSPACE ROTABLES, INC.",,"N","5151 N.W. 109 AVENUE",,,"SUNRISE","FL","33351","United States","9544520056",,"T27T20",,"EIN",,"N","N",,"3","20120508",,,,,,,"N","N","N","N","N",,
,"TEXAS SPECIALTY FASTENERS",,"N","1310 CENTURY WAY",,,"WYLIE","TX","75098","United States","9724420001",,,,"EIN",,"N","N",,"3","20120309",,,,,,,"N","N","N","N","N",,
,"RAYTHEON TECH SVCS CO","DRAPCON PROGRAM","N","22 COTTON ROAD","SUITE  B",,"NASHUA","NH","030631284","United States","7146932901",,"8W3F60",,"EIN",,"N","N",,"0","20140805",,,,,,,"N","N","N","N","N",,
,"SMITHERS RAPRA","JEREMY ELLIOTT","N","425 WEST MARKET STREET",,,"AKRON","OH","44303","United States",,,,,"EIN",,"N","N",,"3","20180116",,,,,,,"N","N","N","N","N",,
,"COMPONENT ENTERPRISES COMPANY",,"N","235 E. PENN STREET",,,"NORRISTOWN","PA","194015020","United States",,,"179081",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"PROSPER AVIATION TRADING CO. LLC",,"N","3601 WEST HARRY STREET","SUITE# 8",,"WICHITA","KS","672131424","United States",,,"X73W39",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"VER SALES, INC.",,"N","2509 NORTH NAOMI STREET",,,"BURBANK","CA","915043236","United States","8185673000",,"920008",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"FRONTIER ELECTRONICS SYSTEMS",,"N","4500 WEST 6TH",,,"STILLWATER","OK","740741522","United States",,,"729990",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SSI TECHNOLOGY, INC.",,"N","1235 SPARTAN DRIVE",,,"MADISON HEIGHTS","MI","48071","United States","2485820600",,"4869X0",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CDW-RETURNS WAREHOUSE",,"N","220 NORTH MILWAUKEE AVENUE",,,"VERNON HILLS","IL","60061","United States","8667824239",,"E63338",,"EIN",,"N","N",,"3","20080609",,,,,,,"N","N","N","N","N",,
,"L3 COMMUNICATIONS",,"N","1619 DIAMOND SPRINGS ROAD SUITE F",,,"VIRGINIA BEACH","VA","23455","United States",,,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"INTERTEK PLASTICS TECHNOLOGY",,"N","50 PEARL STREET",,,"PITTSFIELD","MA","01201","United States",,,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"ANA TRADING CO., LTD","C/O ALL NIPPON AIRWAYS CO., LTD","N","3-5-5 HANEDA AIRPORT","OTA-KU, TOKYO JAPAN","COMPONENT MAINTENANCE BUILDING","OTA-KU","TOKYO","1440041","Japan","81364282675",,"35Y80W",,"OTHER",,"N","N",,"3","20130502",,"IK","PO",,,,"N","N","N","N","N",,
,"RAPID NETWORKS",,"N","2975 WILSHIRE BOULEVARD","SUITE# 205",,"LOS ANGELES","CA","900101141","United States","2134871600",,"441V94",,"EIN",,"N","N",,"0","20140829",,,,,,,"N","N","N","N","N",,
,"LOCKHEED MARTIN MST",,"N","2660 SARNEN STREET","BUILDING# 5","SUITE# 110","SAN DIEGO","CA","92154","United States","7032168544",,"288752",,"EIN",,"N","N",,"3","20170503",,,,,,,"N","N","N","N","N",,
,"BISCO INDUSTRIES","SHIPPING","N","12 LINSCOTT ROAD",,,"WOBURN","MA","018012079","United States","7819388590",,"046753",,"EIN",,"N","N",,"0","20140814",,"PO","IK",,,,"N","N","N","N","N",,
,"ST. VRAIN MANUFACTURING, INC.",,"N","700 WEAVER PARK ROAD","UNIT A",,"LONGMONT","CO","805016034","United States",,,"V299R4",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SNOW AVIATION INTERNATIONAL, INC.",,"N","2134 RESERVE ROAD","HANGER# 596","RICKENBACKER AIRPORT","COLUMBUS","OH","432171113","United States",,,"F58952",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"X-ACT TECHNOLOGIES LTD","RECEIVING DEPARTMENT","N","BAY 56 4216 54 AVENUE SE",,,"CALGARY","AB","T2C2E3","Canada","4032919175","4032919173","4R819V",,"OTHER",,"N","N",,"3","20080110",,"IK","PO",,,,"N","N","N","N","N",,
,"KURZ-KASCH, INC.",,"N","185 PARK DRIVE",,,"WILMINGTON","OH","45177","United States","9373820966","9373822287",,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SIMI COMPONETS",,"N","1736 ERRINGER ROAD","SUITE 206",,"SIMI VALLEY","CA","93065","United States",,,"25T44T",,"EIN",,"N","N",,"3","20080219",,,,,,,"N","N","N","N","N",,
,"NAKANO AVIATION, INC.",,"N","22301 SOUTH WESTERN AVENUE","SUITE# 106",,"TORRANCE","CA","90501","United States","3102121480",,"932563",,"EIN",,"N","N",,"3","20090324",,"PO","IK",,,,"N","N","N","N","N",,
,"LOCKHEED MARTIN SYRACUSE",,"N","497 ELECTRONICS PARKWAY","DOCK 5B",,"LIVERPOOL","NY","13088","United States",,,"099E07",,"EIN",,"N","N",,"3","20100401",,,,,,,"N","N","N","N","N",,
,"SKYSTOCKS,INC.",,"N","10609 WEST ATLANTIC BOULEVARD","CYPRESS RUN MARKETPLACE",,"POMPANO BEACH","FL","33071","United States","9547963179",,,,"EIN",,"N","N",,"3","20100701",,,,,,,"N","N","N","N","N",,
,"KEVIN TABLEMAN",,"N","150-98 POWELLS COVE BLVD",,,"WHITESTONE","NY","11357","United States",,,,,"EIN",,"N","Y",,"3","20130403",,,,,,,"N","N","N","N","N",,
,"LAPP TANNEHILL INC.",,"N","8675 EAGLE CREEK PARKWAY",,,"SAVAGE","MN","553781284","United States","9528816700",,"567077",,"EIN",,"N","N",,"0","20140623",,,,,,,"N","N","N","N","N",,
,"ABOVE BOARD ELECTRONICS, INC",,"N","4420 MIRALOMA AVENUE","SUITE   G",,"ANAHEIM","CA","92807","United States","8004531692",,"67629W",,"EIN",,"N","N",,"3","20160531",,"IK","PO",,,,"N","N","N","N","N",,
,"PACIFIC AIR LOGISTICS","MEL ALEXANDER","N","26763 OAK AVENUE",,,"CANYON COUNTRY","CA","913512410","United States",,,"918894",,"EIN",,"N","N",,"0","20140205",,,,,,,"N","N","N","N","N",,
,"FRONTIER ELECTRONICS SYSTEMS",,"N","4500 W. 6TH",,,"STILLWATER","OK","740741522","United States",,,"729990",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SERVTRONICS, INC.",,"N","7200 SANDSCOVE COURT",,,"WINTER PARK","FL","327926908","United States",,,"34X592",,"EIN",,"N","N",,"0","20130701",,,,,,,"N","N","N","N","N",,
,"GESL-GRAND RAPIDS",,"N","4633 PATTERSON ROAD",,,"GRAND RAPIDS","MI","495125383","United States",,,"60AR53",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"K LINE LOGISTICS (USA) INC.","TORRANCE CARGO CENTER","N","2955 COLUMBIA STREET","FOR FUJI INDUSTRIES",,"TORRANCE","CA","90503","United States","3102127334",,"993158",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"COASTAL COMPONENT INDUSTRIES INC",,"N","133 EAST BRISTOL LANE",,,"ORANGE","CA","92865","United States","7146856677",,"977686",,"EIN",,"N","N",,"3","20100929",,,,,,,"N","N","N","N","N",,
,"GLOBAL FLOORING","RANDEL","N","1661 BROADHOLLOW ROAD",,,"FARMINGDALE","NY","11735","United States",,,,,"EIN",,"N","N",,"3","20160721",,,,,,,"N","N","N","N","N",,
,"ULINE","RA# 62320653","N","400 BOULDER DRIVE",,,"BREINIGSVILLE","PA","180311538","United States","8002955510",,,,"EIN",,"N","N",,"0","20140502",,,,,,,"N","N","N","N","N",,
,"SOUTHEASTERN TECHNOLOGY",,"N","905 INDUSTRIAL DRIVE",,,"MURFREESBORO","TN","371294931","United States",,,"305953",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CANFIELD ELECTRONICS, INC.",,"N","90 REMINGTON BLVD.",,,"RONKONKOMA","NY","117796910","United States",,,"107332",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ALL-KAY ELECTRONICS",,"N","9732 VARIEL AVENUE",,,"CHATSWORTH","CA","913114314","United States",,,"994478",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"YUSEN GLOBAL LOGISTICS","FOR MIKUNI AMERICAN CORPORATION","N","19001 HARBORGATE WAY",,,"TORRANCE","CA","905011314","United States","8187347913",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GENERAL DYNAMICS AIC",,"N","12450 FAIR LAKES CIRCLE","SUITE# 109",,"FAIRFAX","VA","22033","United States","7038857725","7032632816",,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CYGNUS LLC",,"N","510e 41ST STREET",,,"PATERSON","NJ","07504","United States","9735230668",,"059452",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
